NBAtlas_label	ensembl_gene_id	gene_symbol	p_val_adj	avg_log2FC	direction	source
pDC	ENSG00000198818	SFT2D1	9.16291640284052e-190	0.958371044481713	up	NBAtlas
pDC	ENSG00000155368	DBI	2.39432253865711e-185	1.45460349646569	up	NBAtlas
pDC	ENSG00000153201	RANBP2	9.25325917336754e-146	1.06779662876125	up	NBAtlas
pDC	ENSG00000128340	RAC2	4.55358436866727e-204	0.752172538055898	up	NBAtlas
pDC	ENSG00000162511	LAPTM5	3.31792179955151e-238	0.788384705444786	up	NBAtlas
pDC	ENSG00000105329	TGFB1	1.01266921265867e-196	0.712164339515713	up	NBAtlas
pDC	ENSG00000166598	HSP90B1	5.61458429351904e-190	1.38140584257325	up	NBAtlas
pDC	ENSG00000114978	MOB1A	3.45192239795023e-165	0.869688830110035	up	NBAtlas
pDC	ENSG00000100219	XBP1	3.15159506306542e-161	1.07508817660899	up	NBAtlas
pDC	ENSG00000131871	SELENOS	6.04065473133266e-182	1.19482979553005	up	NBAtlas
pDC	ENSG00000015475	BID	7.88411915815843e-152	1.02055564511954	up	NBAtlas
pDC	ENSG00000184557	SOCS3	8.94740987407598e-187	0.749490169911259	up	NBAtlas
pDC	ENSG00000148362	PAXX	2.18874171847641e-155	1.21876310924689	up	NBAtlas
pDC	ENSG00000170638	TRABD	2.41054278304407e-156	0.879326838759371	up	NBAtlas
pDC	ENSG00000130066	SAT1	1.27730966417736e-285	0.864081873025211	up	NBAtlas
pDC	ENSG00000166501	PRKCB	2.40560494871318e-155	0.873950036532545	up	NBAtlas
pDC	ENSG00000158710	TAGLN2	2.14051879689601e-191	1.13921806130172	up	NBAtlas
pDC	ENSG00000184990	SIVA1	7.32618223717162e-172	1.05210728129299	up	NBAtlas
pDC	ENSG00000120742	SERP1	3.57544692738619e-197	1.2061436929326	up	NBAtlas
pDC	ENSG00000166710	B2M	7.06953775454796e-273	1.31682490015571	up	NBAtlas
pDC	ENSG00000089327	FXYD5	1.02858423769765e-186	0.715091598890982	up	NBAtlas
pDC	ENSG00000081320	STK17B	2.35243814971571e-142	0.733208039678107	up	NBAtlas
pDC	ENSG00000114850	SSR3	1.78458790631456e-132	0.971119960492862	up	NBAtlas
pDC	ENSG00000170776	AKAP13	5.68964942097016e-136	0.831948288069133	up	NBAtlas
pDC	ENSG00000010404	IDS	1.43652794971498e-126	0.866338014104311	up	NBAtlas
pDC	ENSG00000026025	VIM	5.14671213605009e-229	0.829065925061795	up	NBAtlas
pDC	ENSG00000204525	HLA-C	1.18040274142131e-193	0.819580270552843	up	NBAtlas
pDC	ENSG00000168264	IRF2BP2	4.34885824499516e-132	0.983132829358389	up	NBAtlas
pDC	ENSG00000102879	CORO1A	3.47919282875178e-169	0.714677984312068	up	NBAtlas
pDC	ENSG00000180879	SSR4	1.17011635242618e-197	1.16418246893147	up	NBAtlas
pDC	ENSG00000089248	ERP29	1.10531068864924e-178	1.15115210392571	up	NBAtlas
pDC	ENSG00000113732	ATP6V0E1	3.31401045297338e-146	0.947878291229282	up	NBAtlas
pDC	ENSG00000142227	EMP3	4.91376711430434e-139	0.626353827470987	up	NBAtlas
pDC	ENSG00000197956	S100A6	7.45078330708498e-189	0.975186376955497	up	NBAtlas
pDC	ENSG00000171223	JUNB	8.8818010410178e-168	1.05913809502501	up	NBAtlas
pDC	ENSG00000196628	TCF4	3.05359481904107e-174	1.03183640835626	up	NBAtlas
pDC	ENSG00000116288	PARK7	3.09605675358605e-168	1.115218819534	up	NBAtlas
pDC	ENSG00000213719	CLIC1	1.49770597770047e-140	0.836878945940298	up	NBAtlas
pDC	ENSG00000112335	SNX3	2.23301784952605e-134	0.964014838535257	up	NBAtlas
pDC	ENSG00000196154	S100A4	3.57660277543071e-208	0.538498981742801	up	NBAtlas
pDC	ENSG00000245532	NEAT1	1.48621065924675e-127	0.984145774504873	up	NBAtlas
pDC	ENSG00000070756	PABPC1	6.44991367136402e-198	1.07652125806267	up	NBAtlas
pDC	ENSG00000152518	ZFP36L2	1.30612577718396e-116	0.782295591121462	up	NBAtlas
pDC	ENSG00000146278	PNRC1	1.6019811546238e-102	0.805232561283773	up	NBAtlas
pDC	ENSG00000142669	SH3BGRL3	1.24468839510566e-138	0.56311654427664	up	NBAtlas
pDC	ENSG00000204592	HLA-E	4.66216034230737e-120	0.330673101900871	up	NBAtlas
pDC	ENSG00000206503	HLA-A	1.11780365506081e-101	0.333099766500419	up	NBAtlas
pDC	ENSG00000145362	ANK2	2.75177515573446e-83	-1.94515879392182	down	NBAtlas
pDC	ENSG00000100320	RBFOX2	4.64269139120169e-115	-1.69343759909302	down	NBAtlas
pDC	ENSG00000078018	MAP2	2.43431009769996e-89	-1.57008782319018	down	NBAtlas
pDC	ENSG00000164741	DLC1	8.78206441423246e-81	-2.55476278481746	down	NBAtlas
pDC	ENSG00000139116	KIF21A	2.16148310768347e-100	-1.6363519418759	down	NBAtlas
pDC	ENSG00000016082	ISL1	1.93621878143681e-86	-1.51710164246294	down	NBAtlas
pDC	ENSG00000196361	ELAVL3	1.28514170228916e-77	-1.24304038091138	down	NBAtlas
pDC	ENSG00000182463	TSHZ2	2.00935936249743e-97	-1.9622652530743	down	NBAtlas
pDC	ENSG00000182985	CADM1	1.89292569168115e-113	-2.1880295039772	down	NBAtlas
pDC	ENSG00000003147	ICA1	2.1820524196619e-100	-1.73882387193277	down	NBAtlas
pDC	ENSG00000168824	NSG1	3.53013790011428e-89	-1.26702243082802	down	NBAtlas
pDC	ENSG00000149294	NCAM1	1.30042184070293e-130	-2.05353593869201	down	NBAtlas
pDC	ENSG00000154556	SORBS2	7.54184510414223e-95	-2.12451302625868	down	NBAtlas
pDC	ENSG00000067715	SYT1	1.5327580521376e-137	-2.20653150967449	down	NBAtlas
pDC	ENSG00000109132	PHOX2B	2.33699173599766e-98	-1.7030049480207201	down	NBAtlas
pDC	ENSG00000174521	TTC9B	2.18325646738536e-77	-1.20377983865451	down	NBAtlas
pDC	ENSG00000164107	HAND2	7.89584369267155e-113	-1.79325654433716	down	NBAtlas
pDC	ENSG00000176887	SOX11	1.40664180311742e-88	-1.64010545701034	down	NBAtlas
pDC	ENSG00000107485	GATA3	7.95837342898522e-140	-2.0010086194096	down	NBAtlas
pDC	ENSG00000186868	MAPT	2.95113817110542e-105	-1.6507230032029	down	NBAtlas
pDC	ENSG00000072832	CRMP1	7.61481482673335e-92	-1.38643221094095	down	NBAtlas
pDC	ENSG00000166582	CENPV	2.80761618224076e-86	-1.40281105594927	down	NBAtlas
pDC	ENSG00000101210	EEF1A2	7.90606161950235e-86	-1.74589208234424	down	NBAtlas
pDC	ENSG00000075618	FSCN1	6.03540493108342e-79	-1.24398636455011	down	NBAtlas
pDC	ENSG00000141698	NT5C3B	2.9244506071739e-75	-1.13773974787602	down	NBAtlas
pDC	ENSG00000136842	TMOD1	1.77728514983151e-96	-1.62343696640288	down	NBAtlas
pDC	ENSG00000168280	KIF5C	1.49490469663462e-103	-1.63759820055083	down	NBAtlas
pDC	ENSG00000162374	ELAVL4	9.40601185141583e-145	-2.25254989099034	down	NBAtlas
pDC	ENSG00000165462	PHOX2A	8.94124744419092e-101	-2.03970971913146	down	NBAtlas
pDC	ENSG00000133169	BEX1	3.08274164896517e-127	-1.99423046895044	down	NBAtlas
pDC	ENSG00000237125	HAND2-AS1	1.34647707709782e-114	-1.87999909936681	down	NBAtlas
pDC	ENSG00000245870	LINC00682	7.80368323296446e-85	-1.7096854727295001	down	NBAtlas
pDC	ENSG00000174469	CNTNAP2	3.11831527412321e-100	-3.1787568853151	down	NBAtlas
pDC	ENSG00000196405	EVL	6.24985992676032e-122	-1.60766819686756	down	NBAtlas
pDC	ENSG00000140836	ZFHX3	1.9910612468954002e-145	-2.15920184892835	down	NBAtlas
pDC	ENSG00000102109	PCSK1N	8.26623974568843e-143	-2.47250385656525	down	NBAtlas
pDC	ENSG00000172020	GAP43	1.7114212441609e-101	-1.90248885922949	down	NBAtlas
pDC	ENSG00000277443	MARCKS	1.45699513789893e-154	-2.26097874000729	down	NBAtlas
pDC	ENSG00000144642	RBMS3	9.88900489236219e-119	-2.23384128050237	down	NBAtlas
pDC	ENSG00000015592	STMN4	2.86421373843025e-109	-1.85511367123971	down	NBAtlas
pDC	ENSG00000139970	RTN1	1.20242445313512e-170	-2.31848097464687	down	NBAtlas
pDC	ENSG00000272398	CD24	3.12487471909085e-103	-1.90090765219063	down	NBAtlas
pDC	ENSG00000114115	RBP1	6.7779983045573e-76	-1.60639012473936	down	NBAtlas
pDC	ENSG00000053438	NNAT	2.60663378835648e-77	-1.40853059925471	down	NBAtlas
pDC	ENSG00000131711	MAP1B	2.11351143226952e-182	-2.68307066092536	down	NBAtlas
pDC	ENSG00000166165	CKB	2.02374527846005e-98	-1.79744924625125	down	NBAtlas
pDC	ENSG00000079462	PAFAH1B3	1.18914461146571e-82	-1.38406795536226	down	NBAtlas
pDC	ENSG00000137267	TUBB2A	9.39833735512321e-83	-1.69674425600973	down	NBAtlas
pDC	ENSG00000154277	UCHL1	2.16628717833378e-142	-2.30492583324175	down	NBAtlas
pDC	ENSG00000176788	BASP1	2.62791766098057e-143	-2.39334509409948	down	NBAtlas
pDC	ENSG00000110092	CCND1	4.42035096769715e-138	-2.55676975969346	down	NBAtlas
pDC	ENSG00000166681	BEX3	3.31694874339279e-128	-1.85039970499287	down	NBAtlas
pDC	ENSG00000110492	MDK	1.46939735490319e-143	-2.32615020881307	down	NBAtlas
pDC	ENSG00000213190	MLLT11	7.07111523778037e-131	-2.24211112783331	down	NBAtlas
pDC	ENSG00000177606	JUN	6.2307809173657e-86	-1.37942650689161	down	NBAtlas
pDC	ENSG00000167815	PRDX2	5.10313066269213e-98	-1.77824085918246	down	NBAtlas
pDC	ENSG00000137285	TUBB2B	1.90521514650062e-164	-3.21114880659035	down	NBAtlas
pDC	ENSG00000158321	AUTS2	5.14846189459201e-78	-2.61239343852436	down	NBAtlas
pDC	ENSG00000214548	MEG3	2.55258035568816e-201	-3.62655351023101	down	NBAtlas
pDC	ENSG00000189159	JPT1	1.46882564858594e-139	-2.08555803657402	down	NBAtlas
pDC	ENSG00000104435	STMN2	8.86357127169658e-193	-3.51714138860253	down	NBAtlas
pDC	ENSG00000167552	TUBA1A	3.85156319772059e-169	-3.15541989146456	down	NBAtlas
Plasma	ENSG00000132465	JCHAIN	0	6.72919228621284	up	NBAtlas
Plasma	ENSG00000211896	IGHG1	0	7.93089497772966	up	NBAtlas
Plasma	ENSG00000211897	IGHG3	0	7.70463141495934	up	NBAtlas
Plasma	ENSG00000211893	IGHG2	0	5.32912029424609	up	NBAtlas
Plasma	ENSG00000170476	MZB1	0	4.87005400582718	up	NBAtlas
Plasma	ENSG00000211895	IGHA1	0	7.43596643891359	up	NBAtlas
Plasma	ENSG00000253755	IGHGP	0	4.4084301118162	up	NBAtlas
Plasma	ENSG00000099958	DERL3	0	2.64098324144437	up	NBAtlas
Plasma	ENSG00000211892	IGHG4	0	7.65654567123457	up	NBAtlas
Plasma	ENSG00000211677	IGLC2	0	8.9015976612408	up	NBAtlas
Plasma	ENSG00000211679	IGLC3	0	8.65429945727823	up	NBAtlas
Plasma	ENSG00000048462	TNFRSF17	0	1.48612972175178	up	NBAtlas
Plasma	ENSG00000211592	IGKC	0	9.79237475450911	up	NBAtlas
Plasma	ENSG00000211673	IGLV3-1	0	1.5270197966657	up	NBAtlas
Plasma	ENSG00000211899	IGHM	0	5.89388584163024	up	NBAtlas
Plasma	ENSG00000143297	FCRL5	0	1.19710458750759	up	NBAtlas
Plasma	ENSG00000110777	POU2AF1	0	1.09046300497453	up	NBAtlas
Plasma	ENSG00000105369	CD79A	0	1.92333506247815	up	NBAtlas
Plasma	ENSG00000167476	JSRP1	0	1.38550102151231	up	NBAtlas
Plasma	ENSG00000134285	FKBP11	0	3.0433902545018	up	NBAtlas
Plasma	ENSG00000124256	ZBP1	0	1.19014411608845	up	NBAtlas
Plasma	ENSG00000102096	PIM2	0	2.13486230320882	up	NBAtlas
Plasma	ENSG00000004468	CD38	0	1.31440310837076	up	NBAtlas
Plasma	ENSG00000145088	EAF2	0	1.11757877937568	up	NBAtlas
Plasma	ENSG00000183508	TENT5C	0	1.35862777486327	up	NBAtlas
Plasma	ENSG00000057657	PRDM1	0	1.29986255087224	up	NBAtlas
Plasma	ENSG00000026751	SLAMF7	0	0.865775938186719	up	NBAtlas
Plasma	ENSG00000168081	PNOC	0	0.669729613188261	up	NBAtlas
Plasma	ENSG00000100219	XBP1	0	3.36196425355904	up	NBAtlas
Plasma	ENSG00000222041	CYTOR	0	1.78463055611132	up	NBAtlas
Plasma	ENSG00000095585	BLNK	0	0.630134257015238	up	NBAtlas
Plasma	ENSG00000125844	RRBP1	0	1.33048190912862	up	NBAtlas
Plasma	ENSG00000129128	SPCS3	0	2.05554171404214	up	NBAtlas
Plasma	ENSG00000167077	MEI1	0	0.683234942266719	up	NBAtlas
Plasma	ENSG00000091490	SEL1L3	0	0.935763693672987	up	NBAtlas
Plasma	ENSG00000061656	SPAG4	0	0.545271598759424	up	NBAtlas
Plasma	ENSG00000176533	GNG7	0	0.834113992151318	up	NBAtlas
Plasma	ENSG00000124772	CPNE5	0	0.604170337532837	up	NBAtlas
Plasma	ENSG00000128228	SDF2L1	0	1.90340010823906	up	NBAtlas
Plasma	ENSG00000172183	ISG20	0	1.56010136750532	up	NBAtlas
Plasma	ENSG00000139193	CD27	0	1.16759411106167	up	NBAtlas
Plasma	ENSG00000007312	CD79B	0	0.679000617198355	up	NBAtlas
Plasma	ENSG00000173540	GMPPB	0	0.741026435681704	up	NBAtlas
Plasma	ENSG00000147535	PLPP5	0	1.25945064345536	up	NBAtlas
Plasma	ENSG00000051108	HERPUD1	0	2.70835475483183	up	NBAtlas
Plasma	ENSG00000196684	HSH2D	0	0.597602629262288	up	NBAtlas
Plasma	ENSG00000118985	ELL2	0	0.91346385662092	up	NBAtlas
Plasma	ENSG00000138166	DUSP5	0	0.967195167479703	up	NBAtlas
Plasma	ENSG00000173486	FKBP2	0	1.65746750051053	up	NBAtlas
Plasma	ENSG00000114850	SSR3	0	1.93694299215853	up	NBAtlas
Plasma	ENSG00000206560	ANKRD28	0	1.35908268979089	up	NBAtlas
Plasma	ENSG00000123131	PRDX4	0	1.84855441918153	up	NBAtlas
Plasma	ENSG00000115884	SDC1	0	0.57842102162909	up	NBAtlas
Plasma	ENSG00000198833	UBE2J1	0	1.55544950755442	up	NBAtlas
Plasma	ENSG00000075420	FNDC3B	0	0.981858066755485	up	NBAtlas
Plasma	ENSG00000135916	ITM2C	0	1.92475631659122	up	NBAtlas
Plasma	ENSG00000166562	SEC11C	0	2.31240792063319	up	NBAtlas
Plasma	ENSG00000180879	SSR4	0	3.12441406898161	up	NBAtlas
Plasma	ENSG00000158517	NCF1	0	0.632655308005906	up	NBAtlas
Plasma	ENSG00000068912	ERLEC1	0	1.4058170418564	up	NBAtlas
Plasma	ENSG00000153066	TXNDC11	0	0.788843487376425	up	NBAtlas
Plasma	ENSG00000186283	TOR3A	0	0.879491298288276	up	NBAtlas
Plasma	ENSG00000067167	TRAM1	0	1.26179101833044	up	NBAtlas
Plasma	ENSG00000173334	TRIB1	0	0.76242328762564	up	NBAtlas
Plasma	ENSG00000187837	H1-2	9.36003577828861e-287	1.20510061545674	up	NBAtlas
Plasma	ENSG00000076554	TPD52	0	1.01144302770992	up	NBAtlas
Plasma	ENSG00000136840	ST6GALNAC4	0	0.721697721557823	up	NBAtlas
Plasma	ENSG00000074842	MYDGF	2.2137736791879e-288	1.77055853608596	up	NBAtlas
Plasma	ENSG00000164938	TP53INP1	0	0.649029631209999	up	NBAtlas
Plasma	ENSG00000051523	CYBA	0	1.73359495452198	up	NBAtlas
Plasma	ENSG00000081189	MEF2C	0	0.719493905199699	up	NBAtlas
Plasma	ENSG00000073849	ST6GAL1	8.02803723218531e-267	0.955018410721207	up	NBAtlas
Plasma	ENSG00000074695	LMAN1	1.10149736609999e-295	1.40948659931877	up	NBAtlas
Plasma	ENSG00000154589	LY96	0	0.572724903117378	up	NBAtlas
Plasma	ENSG00000100299	ARSA	0	0.501647913838932	up	NBAtlas
Plasma	ENSG00000184164	CRELD2	1.63257674402516e-292	1.00822389368722	up	NBAtlas
Plasma	ENSG00000090104	RGS1	1.54272117565812e-209	1.22857817996669	up	NBAtlas
Plasma	ENSG00000152256	PDK1	0	0.682601372796665	up	NBAtlas
Plasma	ENSG00000134109	EDEM1	0	0.578209139680716	up	NBAtlas
Plasma	ENSG00000121895	TMEM156	0	0.502139190720244	up	NBAtlas
Plasma	ENSG00000159110	IFNAR2	0	0.648151854043311	up	NBAtlas
Plasma	ENSG00000145050	MANF	1.98853979158616e-267	1.30267105071133	up	NBAtlas
Plasma	ENSG00000166598	HSP90B1	6.83923514919372e-211	2.01113976788841	up	NBAtlas
Plasma	ENSG00000100365	NCF4	0	0.42640630489693	up	NBAtlas
Plasma	ENSG00000182158	CREB3L2	0	0.628179358817821	up	NBAtlas
Plasma	ENSG00000155660	PDIA4	6.64844106542498e-240	1.02400206002705	up	NBAtlas
Plasma	ENSG00000172965	MIR4435-2HG	1.35023284367987e-212	0.773025427869593	up	NBAtlas
Plasma	ENSG00000105974	CAV1	0	0.375383387044643	up	NBAtlas
Plasma	ENSG00000071537	SEL1L	0	0.76043886952191	up	NBAtlas
Plasma	ENSG00000128294	TPST2	0	0.595865907487178	up	NBAtlas
Plasma	ENSG00000145365	TIFA	0	0.425202725490861	up	NBAtlas
Plasma	ENSG00000128590	DNAJB9	4.47671546981694e-210	1.09940989360469	up	NBAtlas
Plasma	ENSG00000261371	PECAM1	0	0.447925810367935	up	NBAtlas
Plasma	ENSG00000204525	HLA-C	1.00866299269349e-223	1.24990023526242	up	NBAtlas
Plasma	ENSG00000159388	BTG2	2.22010271858352e-155	1.37327522327384	up	NBAtlas
Plasma	ENSG00000137502	RAB30	3.3631776534786e-182	0.772363290982537	up	NBAtlas
Plasma	ENSG00000102580	DNAJC3	1.11025119259094e-239	0.68383560519928	up	NBAtlas
Plasma	ENSG00000131871	SELENOS	2.93995161210828e-208	1.15999084481624	up	NBAtlas
Plasma	ENSG00000025708	TYMP	6.07046531823756e-240	0.651730461563955	up	NBAtlas
Plasma	ENSG00000076662	ICAM3	0	0.512882402789867	up	NBAtlas
Plasma	ENSG00000173221	GLRX	5.45818383124487e-190	0.829826347527443	up	NBAtlas
Plasma	ENSG00000136732	GYPC	1.15979384622542e-260	0.665522132186239	up	NBAtlas
Plasma	ENSG00000115165	CYTIP	1.16488304480714e-262	0.624866572402458	up	NBAtlas
Plasma	ENSG00000130303	BST2	0	0.540369362799054	up	NBAtlas
Plasma	ENSG00000113621	TXNDC15	2.22566471632007e-212	0.767938996917759	up	NBAtlas
Plasma	ENSG00000114902	SPCS1	3.27868882847932e-187	1.28970931518979	up	NBAtlas
Plasma	ENSG00000023445	BIRC3	1.72712007369863e-116	0.774552127348139	up	NBAtlas
Plasma	ENSG00000185507	IRF7	1.5280526738418e-266	0.478375836509749	up	NBAtlas
Plasma	ENSG00000130066	SAT1	6.37142360269942e-144	1.01628776492727	up	NBAtlas
Plasma	ENSG00000118363	SPCS2	3.60093905172118e-178	1.22127934211601	up	NBAtlas
Plasma	ENSG00000120742	SERP1	9.67948265444798e-165	1.25090635911662	up	NBAtlas
Plasma	ENSG00000131446	MGAT1	9.41190914396613e-267	0.518485916569491	up	NBAtlas
Plasma	ENSG00000184840	TMED9	2.81225137181972e-182	0.869900205563377	up	NBAtlas
Plasma	ENSG00000108622	ICAM2	0	0.3430022845675	up	NBAtlas
Plasma	ENSG00000123989	CHPF	1.12229726878039e-242	0.483812604757284	up	NBAtlas
Plasma	ENSG00000136240	KDELR2	1.43788639399568e-154	0.876952925854332	up	NBAtlas
Plasma	ENSG00000184588	PDE4B	5.94260098978945e-189	0.602292937527143	up	NBAtlas
Plasma	ENSG00000154978	VOPP1	6.94171361317921e-210	0.592765406153152	up	NBAtlas
Plasma	ENSG00000144867	SRPRB	1.13118322704387e-189	0.552328239553188	up	NBAtlas
Plasma	ENSG00000260916	CCPG1	1.08654444228721e-252	0.413641605623088	up	NBAtlas
Plasma	ENSG00000185862	EVI2B	2.51380468484236e-263	0.412235791580747	up	NBAtlas
Plasma	ENSG00000106803	SEC61B	3.49103670040493e-150	1.28169597943216	up	NBAtlas
Plasma	ENSG00000169926	KLF13	2.47968023477823e-163	0.687207563947259	up	NBAtlas
Plasma	ENSG00000143870	PDIA6	1.30949557075432e-122	0.91711864384619	up	NBAtlas
Plasma	ENSG00000169223	LMAN2	2.75426142043705e-128	0.843293364866636	up	NBAtlas
Plasma	ENSG00000234745	HLA-B	1.82298842804968e-148	0.775692886651953	up	NBAtlas
Plasma	ENSG00000127824	TUBA4A	8.52638447206845e-217	0.425560756569892	up	NBAtlas
Plasma	ENSG00000136986	DERL1	3.60854850168607e-159	0.609392200794975	up	NBAtlas
Plasma	ENSG00000113811	SELENOK	9.06986125909581e-147	1.01958196626776	up	NBAtlas
Plasma	ENSG00000113387	SUB1	7.34124205454627e-104	1.3058918857082	up	NBAtlas
Plasma	ENSG00000095380	NANS	2.30008636519116e-170	0.56129459374801	up	NBAtlas
Plasma	ENSG00000166794	PPIB	1.18811930562561e-88	1.09836834605805	up	NBAtlas
Plasma	ENSG00000117500	TMED5	6.88768296187317e-194	0.419291502603304	up	NBAtlas
Plasma	ENSG00000149761	NUDT22	3.68401765995864e-186	0.442415204167557	up	NBAtlas
Plasma	ENSG00000138073	PREB	3.23688990688873e-188	0.423855748440201	up	NBAtlas
Plasma	ENSG00000003402	CFLAR	2.7833366425346e-171	0.507185824671728	up	NBAtlas
Plasma	ENSG00000070081	NUCB2	2.26041005232448e-143	0.634876750208048	up	NBAtlas
Plasma	ENSG00000244038	DDOST	2.70000223517471e-125	0.63411540613149	up	NBAtlas
Plasma	ENSG00000198856	OSTC	1.21663455444055e-100	0.809767090340363	up	NBAtlas
Plasma	ENSG00000044574	HSPA5	8.74554924199719e-78	0.814990668861245	up	NBAtlas
Plasma	ENSG00000167797	CDK2AP2	5.26729320706273e-132	0.522030062380517	up	NBAtlas
Plasma	ENSG00000101294	HM13	2.64760331225861e-115	0.640935767655053	up	NBAtlas
Plasma	ENSG00000142166	IFNAR1	4.41694800947511e-153	0.441128013356944	up	NBAtlas
Plasma	ENSG00000170348	TMED10	2.5954227039079403e-122	0.595415568050921	up	NBAtlas
Plasma	ENSG00000119655	NPC2	1.25891387649354e-261	0.348486342071603	up	NBAtlas
Plasma	ENSG00000198832	SELENOM	9.72412624175461e-105	0.567954911553283	up	NBAtlas
Plasma	ENSG00000179218	CALR	1.16228667327612e-55	0.829651931058534	up	NBAtlas
Plasma	ENSG00000129657	SEC14L1	5.11861752015801e-133	0.470312121953651	up	NBAtlas
Plasma	ENSG00000058262	SEC61A1	6.54864738367528e-129	0.444796892273427	up	NBAtlas
Plasma	ENSG00000124783	SSR1	3.50501833829634e-96	0.523981655822503	up	NBAtlas
Plasma	ENSG00000185624	P4HB	2.14298628639798e-92	0.630629054929428	up	NBAtlas
Plasma	ENSG00000168421	RHOH	5.51758200328538e-174	0.315794875992353	up	NBAtlas
Plasma	ENSG00000105404	RABAC1	6.51299008768338e-82	0.664305384355336	up	NBAtlas
Plasma	ENSG00000174021	GNG5	7.35574097813657e-92	0.492738504578988	up	NBAtlas
Plasma	ENSG00000120725	SIL1	1.98510135107984e-162	0.300472272226527	up	NBAtlas
Plasma	ENSG00000163463	KRTCAP2	4.47145658747355e-86	0.477340517995801	up	NBAtlas
Plasma	ENSG00000142227	EMP3	4.70747771979233e-186	0.302436694100899	up	NBAtlas
Plasma	ENSG00000166710	B2M	4.77232630398338e-120	0.714803173871157	up	NBAtlas
Plasma	ENSG00000086598	TMED2	4.77818777990435e-77	0.588490041478137	up	NBAtlas
Plasma	ENSG00000118705	RPN2	2.10365314719454e-66	0.528996066335213	up	NBAtlas
Plasma	ENSG00000100911	PSME2	4.40515044385844e-67	0.544359902401046	up	NBAtlas
Plasma	ENSG00000115677	HDLBP	1.28531248396451e-80	0.455285107671019	up	NBAtlas
Plasma	ENSG00000198843	SELENOT	9.98511188809165e-91	0.458104280956597	up	NBAtlas
Plasma	ENSG00000112237	CCNC	5.02089424054988e-87	0.397906961685654	up	NBAtlas
Plasma	ENSG00000135185	TMEM243	1.5503685600119e-121	0.313413441460047	up	NBAtlas
Plasma	ENSG00000205544	TMEM256	8.48429744444714e-89	0.395871303134878	up	NBAtlas
Plasma	ENSG00000245532	NEAT1	7.57825303573528e-63	0.64007054680583	up	NBAtlas
Plasma	ENSG00000120963	ZNF706	4.48011552703855e-63	0.551216867268952	up	NBAtlas
Plasma	ENSG00000076043	REXO2	6.92528683834321e-111	0.319171793231738	up	NBAtlas
Plasma	ENSG00000136003	ISCU	1.0611427214926e-59	0.503022153907887	up	NBAtlas
Plasma	ENSG00000134825	TMEM258	3.33423168090335e-47	0.623577642692047	up	NBAtlas
Plasma	ENSG00000128272	ATF4	8.08591634850624e-54	0.556311576904192	up	NBAtlas
Plasma	ENSG00000231925	TAPBP	1.00631324973505e-106	0.316034804573899	up	NBAtlas
Plasma	ENSG00000204264	PSMB8	5.30233145016314e-89	0.314334959867462	up	NBAtlas
Plasma	ENSG00000157916	RER1	6.23297998936282e-67	0.391895185876043	up	NBAtlas
Plasma	ENSG00000120697	ALG5	2.2406598032587e-72	0.382951656980784	up	NBAtlas
Plasma	ENSG00000116209	TMEM59	1.22992061989669e-53	0.544247905881317	up	NBAtlas
Plasma	ENSG00000198818	SFT2D1	3.51404343071748e-91	0.327814125985529	up	NBAtlas
Plasma	ENSG00000125991	ERGIC3	3.3929108769801e-64	0.449848374114273	up	NBAtlas
Plasma	ENSG00000132432	SEC61G	1.78491791865707e-31	0.578638142347721	up	NBAtlas
Plasma	ENSG00000163956	LRPAP1	3.07864535711274e-91	0.312299942997923	up	NBAtlas
Plasma	ENSG00000105438	KDELR1	3.19573032110411e-64	0.413440083837844	up	NBAtlas
Plasma	ENSG00000164096	C4orf3	1.43333364130808e-66	0.402704496961811	up	NBAtlas
Plasma	ENSG00000120686	UFM1	1.28493664304128e-68	0.367769021798203	up	NBAtlas
Plasma	ENSG00000129562	DAD1	5.96182682535392e-43	0.438170018979519	up	NBAtlas
Plasma	ENSG00000182054	IDH2	3.97581444885346e-49	0.409774519299737	up	NBAtlas
Plasma	ENSG00000129625	REEP5	5.35335784894181e-76	0.341673693460271	up	NBAtlas
Plasma	ENSG00000143384	MCL1	1.36217067721848e-56	0.341565347724891	up	NBAtlas
Plasma	ENSG00000139644	TMBIM6	5.85165537333108e-40	0.405414797380731	up	NBAtlas
Plasma	ENSG00000257727	CNPY2	3.78493653749022e-39	0.314706640994154	up	NBAtlas
Plasma	ENSG00000105669	COPE	2.63911383809639e-26	0.351143131839491	up	NBAtlas
Plasma	ENSG00000125356	NDUFA1	3.89180672553649e-27	0.311767017031711	up	NBAtlas
Plasma	ENSG00000196361	ELAVL3	1.78942572208895e-58	-1.28839737998134	down	NBAtlas
Plasma	ENSG00000164741	DLC1	9.84729284695251e-57	-2.5708315832018	down	NBAtlas
Plasma	ENSG00000145362	ANK2	5.02556686207938e-59	-2.0344339977288	down	NBAtlas
Plasma	ENSG00000168280	KIF5C	4.34968263829483e-80	-1.75276152117927	down	NBAtlas
Plasma	ENSG00000174521	TTC9B	1.58196103776995e-58	-1.33449718945341	down	NBAtlas
Plasma	ENSG00000132329	RAMP1	9.43033360183681e-57	-1.64494118164614	down	NBAtlas
Plasma	ENSG00000016082	ISL1	1.05947686629588e-60	-1.56929219464792	down	NBAtlas
